Date,AAPL,BNP.PA,MSFT,NVO
2020-03-31,61.500545501708984,19.44611930847168,150.15174865722656,27.42115020751953
2020-04-01,58.26456832885742,18.28684425354004,144.820068359375,27.216175079345703
2020-04-02,59.2368049621582,18.410547256469727,147.81912231445312,27.015750885009766
2020-04-03,58.38549041748047,17.48453712463379,146.45765686035156,27.25716781616211
2020-04-06,63.47890090942383,18.127796173095703,157.34942626953125,27.63067626953125
2020-04-07,62.74368667602539,18.90889549255371,155.6546630859375,26.66501235961914
2020-04-08,64.34956359863281,19.053802490234375,157.21612548828125,27.166065216064453
2020-04-09,64.81390380859375,20.078773498535156,157.2256317138672,27.330041885375977
2020-04-13,66.08606719970703,,157.57789611816406,26.801668167114258
2020-04-14,69.42361450195312,19.65818214416504,165.3753662109375,27.234390258789062
2020-04-15,68.78997039794922,18.25149917602539,163.6426239013672,27.261720657348633
2020-04-16,69.3365478515625,17.601173400878906,168.5552978515625,28.090728759765625
2020-04-17,68.39575958251953,18.004093170166016,170.04052734375,28.728431701660156
2020-04-20,66.97605895996094,18.163143157958984,166.67019653320312,29.2021541595459
2020-04-21,64.90579986572266,17.438594818115234,159.77720642089844,29.197601318359375
2020-04-22,66.77532196044922,18.050037384033203,165.2040252685547,29.420795440673828
2020-04-23,66.51654815673828,19.177505493164062,163.20469665527344,29.1429386138916
2020-04-24,68.43687438964844,18.59079933166504,166.18466186523438,29.56655502319336
2020-04-27,68.48522186279297,19.644046783447266,165.70858764648438,29.67131805419922
2020-04-28,67.3751220703125,20.923486709594727,161.67178344726562,29.420795440673828
2020-04-29,69.58808135986328,21.7010498046875,168.92660522460938,28.714767456054688
2020-04-30,71.05612182617188,20.26962661743164,170.62135314941406,28.84686851501465
2020-05-01,69.91215515136719,,166.2036895751953,28.892410278320312
2020-05-04,70.90133666992188,19.16337013244629,170.2689971923828,28.978958129882812
2020-05-05,71.9654769897461,19.94093132019043,172.0970458984375,28.755765914916992
2020-05-06,72.70797729492188,19.79248809814453,173.79165649414062,28.231937408447266
2020-05-07,73.46012115478516,20.14238929748535,174.8009033203125,28.382253646850586
2020-05-08,75.20858764648438,20.368589401245117,175.8291778564453,28.58722686767578
2020-05-11,76.39202117919922,19.863174438476562,177.7904052734375,29.1429386138916
2020-05-12,75.51900482177734,19.66524887084961,173.76312255859375,28.487018585205078
2020-05-13,74.6072006225586,18.732175827026367,171.13539123535156,28.8104248046875
2020-05-14,75.06552124023438,18.541316986083984,171.87802124023438,29.284143447875977
2020-05-15,74.62171173095703,18.760452270507812,174.38198852539062,29.111053466796875
2020-05-18,76.3799057006836,20.227214813232422,176.04812622070312,29.051837921142578
2020-05-19,75.93856048583984,20.039894104003906,174.82948303222656,29.36613655090332
2020-05-20,77.41541290283203,20.37212371826172,177.25448608398438,29.548337936401367
2020-05-21,76.8382568359375,19.993947982788086,175.12545776367188,29.525558471679688
2020-05-22,77.33295440673828,20.057565689086914,175.20184326171875,29.530113220214844
2020-05-25,,20.43221092224121,,
2020-05-26,76.80915069580078,21.91311264038086,173.3496856689453,28.87874984741211
2020-05-27,77.1438217163086,23.846412658691406,173.5787811279297,28.60089111328125
2020-05-28,77.17774963378906,23.818140029907227,173.18736267089844,29.589330673217773
2020-05-29,77.10257720947266,22.80023765563965,174.95361328125,30.035722732543945
2020-06-01,78.05078125,23.669692993164062,174.55262756347656,29.926403045654297
2020-06-02,78.41211700439453,24.373031616210938,176.5384063720703,29.67587661743164
2020-06-03,78.84376525878906,25.553516387939453,176.9680633544922,29.475454330444336
2020-06-04,78.1647720336914,25.461620330810547,174.63853454589844,29.30691909790039
2020-06-05,80.39097595214844,27.649398803710938,178.7247314453125,29.375244140625
2020-06-08,80.86627197265625,27.886199951171875,179.8322296142578,29.297805786132812
2020-06-09,83.41986846923828,26.97433090209961,181.20709228515625,29.43901252746582
2020-06-10,85.56605529785156,26.401762008666992,187.92832946777344,30.318126678466797
2020-06-11,81.4579849243164,24.56389045715332,177.83688354492188,29.34335708618164
2020-06-12,82.16126251220703,24.719404220581055,179.2403106689453,29.429906845092773
2020-06-15,83.17736053466797,24.24226188659668,180.38597106933594,29.7806396484375
2020-06-16,85.3817367553711,25.45454978942871,184.80638122558594,29.739646911621094
2020-06-17,85.26293182373047,25.415672302246094,185.44602966308594,30.391014099121094
2020-06-18,85.2968978881836,25.31671142578125,187.43186950683594,30.090377807617188
2020-06-19,84.80944061279297,24.95267105102539,186.3148651123047,30.769075393676758
2020-06-22,87.02837371826172,24.811296463012695,191.4894561767578,30.94672393798828
2020-06-23,88.88597106933594,25.666616439819336,192.76878356933594,30.94672393798828
2020-06-24,87.31695556640625,24.39423942565918,188.883056640625,30.30446434020996
2020-06-25,88.47615051269531,24.864309310913086,191.2698974609375,30.632427215576172
2020-06-26,85.75764465332031,24.376571655273438,187.44142150878906,30.081274032592773
2020-06-29,87.73407745361328,24.988012313842773,189.4558868408203,29.862627029418945
2020-06-30,88.46644592285156,25.00214958190918,194.29635620117188,29.826190948486328
2020-07-01,88.29911804199219,24.542686462402344,195.4324951171875,29.917287826538086
2020-07-02,88.29911804199219,25.87514305114746,196.9218292236328,30.22702980041504
2020-07-03,,25.645408630371094,,
2020-07-06,90.66112518310547,26.426504135131836,201.1608428955078,30.026609420776367
2020-07-07,90.37982940673828,26.324010848999023,198.82171630859375,29.63488006591797
2020-07-08,92.48477172851562,25.694887161254883,203.1943817138672,30.008386611938477
2020-07-09,92.88249206542969,25.101112365722656,204.61695861816406,29.885404586791992
2020-07-10,93.04496002197266,25.928157806396484,203.9963836669922,29.807971954345703
2020-07-13,92.61573028564453,26.673908233642578,197.69517517089844,29.67587661743164
2020-07-14,94.14839172363281,26.511329650878906,198.91722106933594,29.830745697021484
2020-07-15,94.79586029052734,27.23587417602539,198.6212615966797,30.331796646118164
2020-07-16,93.62940216064453,27.257083892822266,194.68783569335938,29.908184051513672
2020-07-17,93.44023132324219,26.843563079833984,193.69491577148438,30.595989227294922
2020-07-20,95.409423828125,26.868297576904297,202.0200653076172,31.18358039855957
2020-07-21,94.09262084960938,27.242944717407227,199.29913330078125,31.124370574951172
2020-07-22,94.35691833496094,26.7198543548584,202.1632843017578,31.20635414123535
2020-07-23,90.0621337890625,26.55373764038086,193.37025451660156,30.254356384277344
2020-07-24,89.83902740478516,26.253318786621094,192.18643188476562,30.140483856201172
2020-07-27,91.96822357177734,25.670148849487305,194.6209716796875,30.705307006835938
2020-07-28,90.45742797851562,25.567651748657227,192.8738555908203,30.646087646484375
2020-07-29,92.19134521484375,25.306106567382812,194.8214874267578,30.48210906982422
2020-07-30,93.30687713623047,24.30234718322754,194.6686553955078,30.595989227294922
2020-07-31,103.0750503540039,24.115026473999023,195.72845458984375,29.757863998413086
2020-08-03,105.67229461669922,25.06576919555664,206.73641967773438,29.798858642578125
2020-08-04,106.37799835205078,25.578258514404297,203.63357543945312,29.43901252746582
2020-08-05,106.7635726928711,25.408601760864258,203.29942321777344,29.64854621887207
2020-08-06,110.48848724365234,25.330846786499023,206.5550537109375,29.010841369628906
2020-08-07,107.97645568847656,25.079906463623047,202.86026000976562,29.44356918334961
2020-08-10,109.54585266113281,25.31671142578125,198.82171630859375,29.43446159362793
2020-08-11,106.28797149658203,26.500722885131836,194.17225646972656,29.694093704223633
2020-08-12,109.82038116455078,26.73752784729004,199.71922302246094,30.559545516967773
2020-08-13,111.76392364501953,26.147289276123047,199.25140380859375,30.454782485961914
2020-08-14,111.6643295288086,25.91402244567871,199.44232177734375,30.192201614379883
2020-08-17,111.37278747558594,25.656009674072266,200.7598419189453,30.69257354736328
2020-08-18,112.30083465576172,25.369726181030273,201.91505432128906,30.51354217529297
2020-08-19,112.44173431396484,26.037723541259766,200.6901092529297,30.586986541748047
2020-08-20,114.93677520751953,25.415672302246094,205.3604278564453,30.52271842956543
2020-08-21,120.85974884033203,24.995086669921875,203.867431640625,30.444686889648438
2020-08-24,122.30525207519531,25.648942947387695,204.50863647460938,30.279420852661133
2020-08-25,121.30191040039062,25.70195770263672,207.16915893554688,30.50894546508789
2020-08-26,122.95150756835938,26.08367156982422,211.6481170654297,30.651256561279297
2020-08-27,121.48167419433594,25.793851852416992,216.8448028564453,30.41714096069336
2020-08-28,121.284912109375,26.723392486572266,219.0746612548828,30.219743728637695
2020-08-31,125.39794158935547,25.84686279296875,215.83990478515625,30.316146850585938
2020-09-01,130.39288330078125,25.507566452026367,217.50514221191406,30.247289657592773
2020-09-02,127.69137573242188,25.36266326904297,221.69692993164062,30.398775100708008
2020-09-03,117.46826934814453,25.553516387939453,207.9635009765625,29.87544822692871
2020-09-04,117.54598999023438,26.313404083251953,205.0446014404297,29.88922119140625
2020-09-07,,26.437108993530273,,
2020-09-08,109.63572692871094,25.747907638549805,193.95257568359375,29.76068687438965
2020-09-09,114.00872802734375,26.00591278076172,202.21176147460938,30.596168518066406
2020-09-10,110.28681945800781,26.15789031982422,196.5460968017578,30.21515655517578
2020-09-11,108.83888244628906,25.525239944458008,195.263671875,30.50436019897461
2020-09-14,112.10404205322266,25.85040283203125,196.5844268798828,30.60076332092285
2020-09-15,112.27896118164062,25.330846786499023,199.80960083007812,31.179176330566406
2020-09-16,108.9652099609375,25.242488861083984,196.23985290527344,31.197534561157227
2020-09-17,107.22573852539062,25.041027069091797,194.19180297851562,31.93661880493164
2020-09-18,103.82451629638672,24.45432472229004,191.78009033203125,31.876941680908203
2020-09-21,106.97308349609375,22.895668029785156,193.83770751953125,31.670366287231445
2020-09-22,108.65423583984375,22.775497436523438,198.50802612304688,31.702495574951172
2020-09-23,104.09661102294922,22.234737396240234,191.9714813232422,31.858579635620117
2020-09-24,105.16557312011719,22.02621078491211,194.45982360839844,31.339845657348633
2020-09-25,109.11099243164062,21.382953643798828,198.89083862304688,31.702495574951172
2020-09-28,111.71534729003906,22.492748260498047,200.44126892089844,31.752994537353516
2020-09-29,110.86988067626953,21.909576416015625,198.3549041748047,32.23500442504883
2020-09-30,112.5413589477539,21.89544105529785,201.29299926757812,31.872344970703125
2020-10-01,113.49369812011719,21.669239044189453,203.33151245117188,31.789716720581055
2020-10-02,109.83009338378906,21.552602767944336,197.3308563232422,31.51887321472168
2020-10-05,113.21187591552734,22.234737396240234,201.34088134765625,32.18910598754883
2020-10-06,109.96614837646484,23.351598739624023,197.0629119873047,31.74839973449707
2020-10-07,111.83197021484375,23.401081085205078,200.81451416015625,31.528057098388672
2020-10-08,111.72505950927734,23.835811614990234,201.53228759765625,32.70323944091797
2020-10-09,113.66862487792969,23.62374496459961,206.53758239746094,33.08426284790039
2020-10-12,120.88890838623047,23.70857048034668,211.88735961914062,33.795799255371094
2020-10-13,117.6820297241211,22.74368667602539,213.28463745117188,33.59381866455078
2020-10-14,117.76950073242188,23.008766174316406,211.37054443359375,32.928184509277344
2020-10-15,117.30304718017578,22.383182525634766,210.2221221923828,32.39567565917969
2020-10-16,115.66075897216797,22.764894485473633,210.2221221923828,32.60224914550781
2020-10-19,112.70654296875,23.044109344482422,205.015869140625,32.49208068847656
2020-10-20,114.19337463378906,23.40814971923828,205.42738342285156,32.70783996582031
2020-10-21,113.5714340209961,23.068849563598633,205.5709686279297,32.52421569824219
2020-10-22,112.48303985595703,23.033506393432617,205.65708923339844,32.53798294067383
2020-10-23,111.79309844970703,23.680295944213867,206.93948364257812,32.47370910644531
2020-10-26,111.80280303955078,23.291515350341797,201.05374145507812,31.97334098815918
2020-10-27,113.30903625488281,22.17818832397461,204.08753967285156,31.192949295043945
2020-10-28,108.06147003173828,21.029518127441406,193.9716796875,30.550262451171875
2020-10-29,112.06517791748047,20.714956283569336,195.92404174804688,30.44927215576172
2020-10-30,105.7874984741211,21.10373878479004,193.77069091796875,29.329174041748047
2020-11-02,105.70004272460938,22.001468658447266,193.63673400878906,29.85249900817871
2020-11-03,107.32292175292969,23.348064422607422,197.560546875,29.958080291748047
2020-11-04,111.70559692382812,23.411685943603516,207.0926055908203,32.1202392578125
2020-11-05,115.67045593261719,23.94890785217285,213.69618225097656,32.85014343261719
2020-11-06,115.53904724121094,23.489439010620117,214.10768127441406,32.29927444458008
2020-11-09,113.23196411132812,27.7130184173584,209.00668334960938,31.188350677490234
2020-11-10,112.89126586914062,29.83010482788086,201.94378662109375,31.000141143798828
2020-11-11,116.31781768798828,29.045475006103516,207.2457733154297,31.078182220458984
2020-11-12,116.04523468017578,27.953351974487305,206.1834259033203,31.31689453125
2020-11-13,116.09394073486328,28.21489715576172,207.2074737548828,31.25262451171875
2020-11-16,117.10630798339844,28.699100494384766,207.8965301513672,30.889970779418945
2020-11-17,116.22047424316406,28.92884063720703,205.24560546875,30.63289451599121
2020-11-18,114.89656829833984,29.073753356933594,202.53965759277344,30.5364933013916
2020-11-19,115.49038696289062,28.844017028808594,203.82540893554688,30.908329010009766
2020-11-20,114.22488403320312,28.946516036987305,201.8775634765625,31.02768325805664
2020-11-23,110.8275375366211,29.32822036743164,201.60888671875,30.940465927124023
2020-11-24,112.11250305175781,30.915157318115234,205.20716857910156,30.261056900024414
2020-11-25,112.9496841430664,30.92929458618164,205.216796875,30.362056732177734
2020-11-26,,30.653615951538086,,
2020-11-27,113.49481201171875,30.97878074645996,206.52174377441406,31.004732131958008
2020-11-30,115.88949584960938,30.370866775512695,205.40867614746094,30.81651496887207
2020-12-01,119.4620590209961,31.247390747070312,207.4621124267578,30.990962982177734
2020-12-02,119.81249237060547,31.77401351928711,206.65609741210938,31.280162811279297
2020-12-03,119.67623138427734,31.72099494934082,205.57179260253906,30.85324478149414
2020-12-04,119.00454711914062,32.332435607910156,205.68690490722656,31.12867546081543
2020-12-07,120.46472930908203,31.459455490112305,205.61978149414062,31.31229591369629
2020-12-08,121.07797241210938,31.303936004638672,207.27015686035156,31.482149124145508
2020-12-09,118.54701232910156,31.48772621154785,203.23056030273438,32.248779296875
2020-12-10,119.96825408935547,30.720767974853516,202.00230407714844,31.803497314453125
2020-12-11,119.16030883789062,30.47690200805664,204.6314697265625,31.922847747802734
2020-12-14,118.54701232910156,31.208513259887695,205.5334014892578,31.54642105102539
2020-12-15,124.48507690429688,31.97547149658203,205.4662322998047,31.895305633544922
2020-12-16,124.41692352294922,31.226181030273438,210.4079132080078,32.97867965698242
2020-12-17,125.2833023071289,31.134286880493164,210.54222106933594,32.928184509277344
2020-12-18,123.2974853515625,30.794986724853516,209.74578857421875,33.87843704223633
2020-12-21,124.82579040527344,29.487272262573242,213.583984375,33.006221771240234
2020-12-22,128.37887573242188,30.03156852722168,214.8793487548828,32.41862869262695
2020-12-23,127.48336029052734,30.9858455657959,212.07749938964844,31.959577560424805
2020-12-24,128.4665069580078,30.957571029663086,213.73748779296875,31.872344970703125
2020-12-28,133.06124877929688,30.8409366607666,215.8580780029297,32.248779296875
2020-12-29,131.28955078125,30.85153579711914,215.0808563232422,32.4002685546875
2020-12-30,130.1700439453125,30.611204147338867,212.7107391357422,32.2258186340332
2020-12-31,129.1674041748047,30.469825744628906,213.4208221435547,32.06515884399414
2021-01-04,125.97449493408203,30.40267562866211,208.8822021484375,32.79046630859375
2021-01-05,127.53196716308594,30.339054107666016,209.083740234375,32.487483978271484
2021-01-06,123.23905944824219,32.01435089111328,203.66229248046875,31.642820358276367
2021-01-07,127.44437408447266,32.73535919189453,209.4579315185547,32.175323486328125
2021-01-08,128.54441833496094,32.01081848144531,210.734130859375,32.25337219238281
2021-01-11,125.55587005615234,31.795215606689453,208.6903076171875,32.326820373535156
2021-01-12,125.38064575195312,32.04969024658203,206.23382568359375,31.826448440551758
2021-01-13,127.41517639160156,31.827028274536133,207.58680725097656,32.54716110229492
2021-01-14,125.48774719238281,31.901247024536133,204.4011688232422,32.606842041015625
2021-01-15,123.76473236083984,31.409971237182617,204.04612731933594,33.06589889526367
2021-01-18,,31.671512603759766,,
2021-01-19,124.43641662597656,31.180238723754883,207.68276977539062,33.52035903930664
2021-01-20,128.52491760253906,31.399368286132812,215.2631072998047,33.04295349121094
2021-01-21,133.23643493652344,31.342817306518555,215.86767578125,33.290828704833984
2021-01-22,135.37806701660156,30.4556884765625,216.80799865722656,33.433143615722656
2021-01-25,139.1258087158203,29.144437789916992,220.24314880371094,33.59381866455078
2021-01-26,139.3594207763672,29.68166160583496,222.92991638183594,33.635135650634766
2021-01-27,138.28858947753906,28.646089553833008,223.47682189941406,32.1202392578125
2021-01-28,133.45059204101562,29.126766204833984,229.26287841796875,32.409446716308594
2021-01-29,128.45677185058594,28.119468688964844,222.5748291015625,31.950387954711914
2021-02-01,130.5789031982422,28.402219772338867,229.95376586914062,32.32223129272461
2021-02-02,131.40631103515625,29.409515380859375,229.81932067871094,32.57929611206055
2021-02-03,130.38418579101562,29.6180419921875,233.16815185546875,33.2403450012207
2021-02-04,133.74261474609375,30.03156852722168,232.21823120117188,32.88227844238281
2021-02-05,133.32826232910156,30.816192626953125,232.40054321289062,32.77669143676758
2021-02-08,133.47451782226562,31.187299728393555,232.65960693359375,32.54257583618164
2021-02-09,132.59707641601562,31.045928955078125,233.90699768066406,32.71701431274414
2021-02-10,131.99266052246094,31.904783248901367,232.99546813964844,32.67570495605469
2021-02-11,131.7391815185547,32.300628662109375,234.5978546142578,33.938106536865234
2021-02-12,131.9731903076172,32.85552978515625,235.07766723632812,34.80572509765625
2021-02-15,,33.61188507080078,,
2021-02-16,129.84783935546875,33.654300689697266,233.83985900878906,34.45684051513672
2021-02-17,127.55683898925781,33.68257141113281,234.85931396484375,34.690956115722656
2021-02-18,126.45516967773438,33.276119232177734,234.46498107910156,34.47061538696289
2021-02-19,126.61114501953125,34.15971374511719,231.75283813476562,34.00696563720703
2021-02-22,122.83829498291016,34.848907470703125,225.5399627685547,33.39642333984375
2021-02-23,122.70178985595703,34.9549446105957,224.3473358154297,32.90522766113281
2021-02-24,122.20459747314453,35.463897705078125,225.57838439941406,33.13934326171875
2021-02-25,117.95398712158203,35.5628547668457,220.2310791015625,33.20820999145508
2021-02-26,118.21722412109375,34.831241607666016,223.49139404296875,32.70783996582031
2021-03-01,124.58335876464844,34.732276916503906,227.8769989013672,33.433143615722656
2021-03-02,121.98036193847656,35.66181945800781,224.92440795898438,33.364288330078125
2021-03-03,118.99713134765625,36.55955505371094,218.8557586669922,32.804237365722656
2021-03-04,117.11556243896484,36.51007080078125,218.05755615234375,31.775949478149414
2021-03-05,118.3731918334961,36.4676513671875,222.74122619628906,31.954975128173828
2021-03-08,113.44017791748047,37.64106369018555,218.69229125976562,31.596921920776367
2021-03-09,118.05147552490234,37.17453384399414,224.83786010742188,32.46452713012695
2021-03-10,116.96934509277344,37.294700622558594,223.5298614501953,32.928184509277344
2021-03-11,118.89964294433594,36.990745544433594,228.0597381591797,32.992454528808594
2021-03-12,117.99298858642578,37.520904541015625,226.7324981689453,32.59766387939453
2021-03-15,120.87871551513672,36.63731002807617,225.8284454345703,33.093441009521484
2021-03-16,122.4190673828125,36.184906005859375,228.6175079345703,33.35051727294922
2021-03-17,121.62938690185547,36.531272888183594,227.97314453125,32.951141357421875
2021-03-18,117.50552368164062,37.3865966796875,221.8948974609375,32.551753997802734
2021-03-19,116.97908020019531,36.15663146972656,221.5390625,32.29468536376953
2021-03-22,120.29377746582031,35.845611572265625,226.96331787109375,32.616024017333984
2021-03-23,119.465087890625,35.59820556640625,228.49252319335938,31.21131134033203
2021-03-24,117.07657623291016,36.13542175292969,226.45359802246094,30.784381866455078
2021-03-25,117.56401824951172,35.9304313659668,223.45294189453125,30.963415145874023
2021-03-26,118.1684799194336,36.52420425415039,227.43453979492188,31.55892562866211
2021-03-29,118.34395599365234,35.81733322143555,226.24203491210938,31.861576080322266
2021-03-30,116.891357421875,37.195735931396484,222.98167419433594,31.624114990234375
2021-03-31,119.08487701416016,36.67265319824219,226.75173950195312,31.391305923461914
2021-04-01,119.91355895996094,36.86350631713867,233.08006286621094,31.50305938720703
2021-04-05,122.74078369140625,,239.54299926757812,31.815013885498047
2021-04-06,123.04301452636719,36.72213363647461,238.37930297851562,31.675336837768555
2021-04-07,124.69060516357422,36.96247100830078,240.3412628173828,31.610143661499023
2021-04-08,127.0888671875,36.757476806640625,243.5631103515625,32.24337387084961
2021-04-09,129.6626434326172,36.37576675415039,246.0636749267578,32.64845657348633
2021-04-12,127.94678497314453,36.34748840332031,246.12136840820312,32.34115219116211
2021-04-13,131.05674743652344,36.50299835205078,248.60272216796875,32.95109939575195
2021-04-14,128.71697998046875,36.74333953857422,245.81361389160156,32.848663330078125
2021-04-15,131.12501525878906,36.58782196044922,249.57400512695312,33.295654296875
2021-04-16,130.79351806640625,37.3936653137207,250.7666015625,33.60295104980469
2021-04-19,131.45645141601562,37.6976203918457,248.84315490722656,33.8497200012207
2021-04-20,129.76986694335938,35.9304313659668,248.38145446777344,34.119773864746094
2021-04-21,130.15003967285156,35.59820556640625,250.61270141601562,34.56210708618164
2021-04-22,128.62921142578125,35.824405670166016,247.3331756591797,34.52485656738281
2021-04-23,130.94952392578125,35.704227447509766,251.1609344482422,34.48294448852539
2021-04-26,131.33949279785156,36.69385528564453,251.54568481445312,34.5015754699707
2021-04-27,131.01771545410156,36.658512115478516,251.94961547851562,34.3060188293457
2021-04-28,130.2280731201172,37.80364990234375,244.82302856445312,34.510887145996094
2021-04-29,130.13059997558594,38.05105972290039,242.8514404296875,34.56675720214844
2021-04-30,128.16127014160156,37.74003219604492,242.53402709960938,34.43172836303711
2021-05-03,129.21417236328125,37.789512634277344,242.22625732421875,35.07892990112305
2021-05-04,124.641845703125,37.49969482421875,238.3119659423828,34.515541076660156
2021-05-05,124.88557434082031,38.807411193847656,237.04248046875,34.487606048583984
2021-05-06,126.48442077636719,38.81447982788086,240.17776489257812,34.548133850097656
2021-05-07,127.15824127197266,38.72258758544922,242.8033447265625,35.22792053222656
2021-05-10,123.87699127197266,39.45773696899414,237.7252655029297,35.5166015625
2021-05-11,122.95904541015625,39.443599700927734,236.8116455078125,35.67491149902344
2021-05-12,119.89263153076172,40.009098052978516,229.85818481445312,36.3360710144043
2021-05-13,122.04106140136719,39.62739181518555,233.73402404785156,36.73183822631836
2021-05-14,124.46294403076172,40.320125579833984,238.65818786621094,36.829612731933594
2021-05-17,123.31060028076172,40.2777099609375,235.8018035888672,37.51871871948242
2021-05-18,121.92389678955078,40.341331481933594,233.7821502685547,37.08103942871094
2021-05-19,121.76761627197266,39.54256057739258,234.36048889160156,37.27193832397461
2021-05-20,124.32621002197266,39.73341751098633,237.59945678710938,37.6351203918457
2021-05-21,122.49028015136719,39.75462341308594,236.33663940429688,37.85395431518555
2021-05-24,124.12116241455078,40.093536376953125,241.74453735351562,38.04019546508789
2021-05-25,123.92584228515625,39.94932556152344,242.65066528320312,37.425594329833984
2021-05-26,123.87699127197266,39.40849304199219,242.42893981933594,37.4069709777832
2021-05-27,122.34380340576172,40.6632194519043,240.32752990722656,36.699249267578125
2021-05-28,121.68950653076172,40.728118896484375,240.68414306640625,36.73649215698242
2021-05-31,,40.27381896972656,,
